"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu269"	"Otu269"	7	"Bacteria"	"Actinobacteria"	"Actinobacteria_unclassified"	"Actinobacteria_unclassified"	"Actinobacteria_unclassified"	"Actinobacteria_unclassified"	0	0.00977947288641142	0	0.0103594737387341	0	0.00371346875116046	0	0.00525348043078539	0	0.00627030009656262	0.00223986739984993	0.00414122769653083
"Otu270"	"Otu270"	7	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rhodobacteraceae_unclassified"	0	0.00977947288641142	0	0.0103594737387341	0.0180001800018	0	0	0	0	0.00877842013518767	0	0.00414122769653083
"Otu271"	"Otu271"	7	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0.00488973644320571	0	0.0138126316516454	0	0.00371346875116046	0	0	0	0.00627030009656262	0.00111993369992496	0.00354962373988357
"Otu272"	"Otu272"	7	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Luteimonas"	0	0.0244486822160286	0	0	0	0.00742693750232092	0	0	0	0.00627030009656262	0.00223986739984993	0.00414122769653083
"Otu273"	"Otu273"	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.0152068126520681	0	0.03295978905735	0	0	0	0	0.0105069608615708	0	0.0050162400772501	0.00223986739984993	0.00354962373988357
"Otu274"	"Otu274"	6	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionales_unclassified"	"Desulfovibrionales_unclassified"	0	0.0244486822160286	0.016479894528675	0	0	0	0	0	0	0.00752436011587515	0	0.00354962373988357
"Otu275"	"Otu275"	6	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Moraxellaceae_unclassified"	0.00760340632603406	0	0	0	0.0450004500045	0	0	0	0	0.00752436011587515	0	0.00354962373988357
"Otu276"	"Otu276"	6	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Chryseobacterium"	0.0304136253041363	0.00977947288641142	0	0	0	0	0	0	0	0.00752436011587515	0	0.00354962373988357
"Otu277"	"Otu277"	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0	0.00977947288641142	0	0	0	0	0.0219864783158358	0	0	0.00250812003862505	0.00447973479969986	0.00354962373988357
"Otu278"	"Otu278"	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Subdoligranulum"	0	0.0146692093296171	0.0494396835860251	0	0	0	0	0	0	0.00752436011587515	0	0.00354962373988357
"Otu279"	"Otu279"	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.00760340632603406	0	0.03295978905735	0	0.00900009000090001	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu280"	"Otu280"	6	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0.00488973644320571	0.03295978905735	0.00690631582582271	0.00900009000090001	0	0	0	0	0.00752436011587515	0	0.00354962373988357
"Otu281"	"Otu281"	6	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.0304136253041363	0	0.016479894528675	0	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu282"	"Otu282"	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0	0.0293384186592343	0	0	0	0	0	0	0	0.00752436011587515	0	0.00354962373988357
"Otu283"	"Otu283"	6	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0	0	0.0823994726433751	0.00345315791291136	0	0	0	0	0	0.00752436011587515	0	0.00354962373988357
"Otu284"	"Otu284"	6	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	0	0	0	0	0	0	0	0	0.00397867430572133	0	0.00111993369992496	0.000591603956647262
"Otu285"	"Otu285"	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0823994726433751	0.00345315791291136	0	0	0	0	0	0.00752436011587515	0	0.00354962373988357
"Otu286"	"Otu286"	6	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micrococcaceae"	"Micrococcus"	0	0.0195589457728228	0	0	0.0180001800018	0	0	0	0	0.00752436011587515	0	0.00354962373988357
"Otu287"	"Otu287"	6	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0.00760340632603406	0	0	0.00345315791291136	0	0.00742693750232092	0.0109932391579179	0	0	0.00250812003862505	0.00447973479969986	0.00354962373988357
"Otu288"	"Otu288"	6	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0	0	0	0	0	0	0	0.023872045834328	0	0.00671960219954979	0.00354962373988357
"Otu289"	"Otu289"	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0988793671720501	0	0	0	0	0	0	0.00752436011587515	0	0.00354962373988357
"Otu290"	"Otu290"	6	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Brucellaceae"	"Brucellaceae_unclassified"	0	0	0	0	0.0180001800018	0	0	0	0.0159146972228853	0.00250812003862505	0.00447973479969986	0.00354962373988357
"Otu291"	"Otu291"	6	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Moraxella"	0.00760340632603406	0.0146692093296171	0	0.00690631582582271	0	0	0	0	0	0.00752436011587515	0	0.00354962373988357
"Otu292"	"Otu292"	6	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	0	0.00977947288641142	0	0	0	0	0.0219864783158358	0	0	0.00250812003862505	0.00447973479969986	0.00354962373988357
"Otu293"	"Otu293"	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0494396835860251	0	0	0.0111404062534814	0	0	0	0.00376218005793757	0.00335980109977489	0.00354962373988357
"Otu294"	"Otu294"	6	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0.0152068126520681	0	0	0	0	0.0148538750046418	0	0	0	0.00250812003862505	0.00447973479969986	0.00354962373988357
"Otu295"	"Otu295"	5	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0.0195589457728228	0	0	0	0	0.00549661957895894	0	0	0.0050162400772501	0.00111993369992496	0.00295801978323631
"Otu296"	"Otu296"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.00977947288641142	0.03295978905735	0	0	0	0	0	0.00397867430572133	0.0050162400772501	0.00111993369992496	0.00295801978323631
"Otu297"	"Otu297"	5	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0.0244486822160286	0	0	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu298"	"Otu298"	5	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	0.00760340632603406	0.0195589457728228	0	0	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu299"	"Otu299"	5	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0.0274830978947947	0	0	0	0.00559966849962482	0.00295801978323631
"Otu300"	"Otu300"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.00760340632603406	0.00488973644320571	0	0.00345315791291136	0	0.00371346875116046	0	0	0	0.00376218005793757	0.00111993369992496	0.00236641582658905
"Otu301"	"Otu301"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.00760340632603406	0.00977947288641142	0.03295978905735	0	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu302"	"Otu302"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.00760340632603406	0	0	0	0	0	0.0109932391579179	0.00525348043078539	0.00397867430572133	0.00125406001931252	0.00447973479969986	0.00295801978323631
"Otu303"	"Otu303"	5	"Bacteria"	"Candidatus_Saccharibacteria"	"Candidatus_Saccharibacteria_unclassified"	"Candidatus_Saccharibacteria_unclassified"	"Candidatus_Saccharibacteria_unclassified"	"Candidatus_Saccharibacteria_unclassified"	0	0	0	0.0172657895645568	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu304"	"Otu304"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0228102189781022	0	0.03295978905735	0	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu305"	"Otu305"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Butyricicoccus"	0	0.0146692093296171	0	0	0	0.00742693750232092	0	0	0	0.00376218005793757	0.00223986739984993	0.00295801978323631
"Otu306"	"Otu306"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_unclassified"	"Clostridia_unclassified"	"Clostridia_unclassified"	0.0152068126520681	0	0	0.0103594737387341	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu307"	"Otu307"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.0146692093296171	0.03295978905735	0	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu308"	"Otu308"	5	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0	0	0	0.00900009000090001	0.00742693750232092	0	0.0105069608615708	0	0.00125406001931252	0.00447973479969986	0.00295801978323631
"Otu309"	"Otu309"	5	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	0.0152068126520681	0.0146692093296171	0	0	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu310"	"Otu310"	5	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Allisonella"	0	0	0.0823994726433751	0	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu311"	"Otu311"	5	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0.00488973644320571	0	0	0	0	0.0219864783158358	0	0	0.00125406001931252	0.00447973479969986	0.00295801978323631
"Otu312"	"Otu312"	5	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Comamonas"	0.00760340632603406	0	0	0	0.00900009000090001	0	0	0	0.00795734861144267	0.00250812003862505	0.00223986739984993	0.00236641582658905
"Otu313"	"Otu313"	5	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiales_unclassified"	"Burkholderiales_unclassified"	0	0	0.0823994726433751	0	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu314"	"Otu314"	5	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0.0146692093296171	0	0.00690631582582271	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu315"	"Otu315"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.00488973644320571	0.016479894528675	0.00345315791291136	0	0.00742693750232092	0	0	0	0.00376218005793757	0.00223986739984993	0.00295801978323631
"Otu316"	"Otu316"	5	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0	0	0.0823994726433751	0	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu317"	"Otu317"	5	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.00760340632603406	0.0195589457728228	0	0	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu318"	"Otu318"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0195589457728228	0	0	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu319"	"Otu319"	5	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0.0146692093296171	0.016479894528675	0.00345315791291136	0	0	0	0	0	0.00627030009656262	0	0.00295801978323631
"Otu321"	"Otu321"	4	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0	0	0.0659195781147001	0	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu322"	"Otu322"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0	0.0146692093296171	0	0	0	0	0.00549661957895894	0	0	0.00376218005793757	0.00111993369992496	0.00236641582658905
"Otu323"	"Otu323"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.00488973644320571	0.016479894528675	0.00690631582582271	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu324"	"Otu324"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0	0.0195589457728228	0	0	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu325"	"Otu325"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Eubacterium"	0	0	0	0.00690631582582271	0.0180001800018	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu326"	"Otu326"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.00760340632603406	0	0.0494396835860251	0	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu327"	"Otu327"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.00488973644320571	0.0494396835860251	0	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu328"	"Otu328"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0.0360003600036	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu329"	"Otu329"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Butyricicoccus"	0.0152068126520681	0.00977947288641142	0	0	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu330"	"Otu330"	4	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Megasphaera"	0	0	0	0.0103594737387341	0	0	0	0	0.00397867430572133	0.00376218005793757	0.00111993369992496	0.00236641582658905
"Otu331"	"Otu331"	4	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0	0	0	0	0	0.0164898587368768	0	0	0	0.00335980109977489	0.00177481186994179
"Otu332"	"Otu332"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_unclassified"	"Clostridia_unclassified"	"Clostridia_unclassified"	0	0	0.0494396835860251	0.00345315791291136	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu333"	"Otu333"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillaceae_unclassified"	0	0	0	0	0	0	0	0	0.0159146972228853	0	0.00447973479969986	0.00236641582658905
"Otu334"	"Otu334"	4	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0	0.00690631582582271	0	0	0.0109932391579179	0	0	0.00250812003862505	0.00223986739984993	0.00236641582658905
"Otu335"	"Otu335"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0.00549661957895894	0.0105069608615708	0.00397867430572133	0	0.00447973479969986	0.00236641582658905
"Otu336"	"Otu336"	4	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Butyricimonas"	0	0	0.0659195781147001	0	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu337"	"Otu337"	4	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0	0	0	0	0	0.00371346875116046	0	0.0105069608615708	0.00397867430572133	0	0.00447973479969986	0.00236641582658905
"Otu338"	"Otu338"	4	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Phyllobacteriaceae"	"Phyllobacteriaceae_unclassified"	0.0152068126520681	0.00488973644320571	0	0.00345315791291136	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu339"	"Otu339"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Sporobacter"	0	0	0.0494396835860251	0	0	0.00371346875116046	0	0	0	0.00376218005793757	0.00111993369992496	0.00236641582658905
"Otu340"	"Otu340"	4	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0.00760340632603406	0	0	0.0103594737387341	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu342"	"Otu342"	4	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.00760340632603406	0.0146692093296171	0	0	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu344"	"Otu344"	4	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.0304136253041363	0	0	0	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu345"	"Otu345"	4	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.0304136253041363	0	0	0	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu346"	"Otu346"	4	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Treponema"	0	0.00488973644320571	0.016479894528675	0.00345315791291136	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu347"	"Otu347"	4	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0.00760340632603406	0	0.016479894528675	0.00690631582582271	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu348"	"Otu348"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0152068126520681	0	0.03295978905735	0	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu349"	"Otu349"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0	0.00690631582582271	0.00900009000090001	0	0	0	0.00397867430572133	0.00376218005793757	0.00111993369992496	0.00236641582658905
"Otu350"	"Otu350"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0152068126520681	0.00488973644320571	0	0	0	0	0	0.00525348043078539	0	0.00376218005793757	0.00111993369992496	0.00236641582658905
"Otu351"	"Otu351"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Oscillibacter"	0	0	0.0659195781147001	0	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu352"	"Otu352"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcaceae_unclassified"	0	0	0	0.0138126316516454	0	0	0	0	0	0.0050162400772501	0	0.00236641582658905
"Otu353"	"Otu353"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0146692093296171	0	0	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu355"	"Otu355"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.00760340632603406	0.00488973644320571	0	0.00345315791291136	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu356"	"Otu356"	3	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Anaerobiospirillum"	0.00760340632603406	0	0.03295978905735	0	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu357"	"Otu357"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.0146692093296171	0	0	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu358"	"Otu358"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.0146692093296171	0	0	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu359"	"Otu359"	3	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Erysipelotrichaceae_unclassified"	0	0.00977947288641142	0	0	0	0	0	0	0.00397867430572133	0.00250812003862505	0.00111993369992496	0.00177481186994179
"Otu360"	"Otu360"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0228102189781022	0	0	0	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu361"	"Otu361"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.00488973644320571	0.03295978905735	0	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu362"	"Otu362"	3	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0	0	0	0	0	0.0157604412923562	0	0	0.00335980109977489	0.00177481186994179
"Otu363"	"Otu363"	3	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.00760340632603406	0.00977947288641142	0	0	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu364"	"Otu364"	3	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0.0494396835860251	0	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu365"	"Otu365"	3	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0.0494396835860251	0	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu366"	"Otu366"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.00977947288641142	0.016479894528675	0	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu367"	"Otu367"	3	"Bacteria"	"Lentisphaerae"	"Lentisphaeria"	"Victivallales"	"Victivallaceae"	"Victivallis"	0	0.0146692093296171	0	0	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu368"	"Otu368"	3	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0.00488973644320571	0	0.00690631582582271	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu369"	"Otu369"	3	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiaceae"	"Rhodococcus"	0	0.00977947288641142	0	0.00345315791291136	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu370"	"Otu370"	3	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinotignum"	0	0	0	0.0103594737387341	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu371"	"Otu371"	3	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetales_unclassified"	"Actinomycetales_unclassified"	0	0	0	0.0103594737387341	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
"Otu373"	"Otu373"	3	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	0	0	0.03295978905735	0	0	0	0	0	0	0.00250812003862505	0	0.00118320791329452
"Otu374"	"Otu374"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Flavonifractor"	0	0	0	0.00690631582582271	0	0.00371346875116046	0	0	0	0.00250812003862505	0.00111993369992496	0.00177481186994179
"Otu375"	"Otu375"	3	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0	0.00345315791291136	0	0.00742693750232092	0	0	0	0.00125406001931252	0.00223986739984993	0.00177481186994179
"Otu376"	"Otu376"	3	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0	0.00977947288641142	0	0.00345315791291136	0	0	0	0	0	0.00376218005793757	0	0.00177481186994179
